Product_URL,Brand,Description,Id_Product,URL_image,Category_by_gender,Discount Price (in Rs.),Original Price (in Rs.),Color
https://www.ajio.com/max-solid-slim-fit-polo-t-shirt/p/463026924_green,max,Solid Slim Fit Polo T-shirt,4.63E+11,https://assets.ajio.com/medias/sys_master/root/20211004/IY9i/615b1e5daeb2692b85a30d5c/-286Wx359H-463026924-green-MODEL.jpg,Men,449,449,green
https://www.ajio.com/lee-cooper-brand-print-v-neck-t-shirt/p/441243586_petrol,lee-cooper,Brand Print V-neck T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20211230/JKym/61ccbf5aaeb269011023370b/-286Wx359H-441243586-petrol-MODEL.jpg,Men,419,599,petrol
https://www.ajio.com/teamspirit-colourblock-shorts-with-clip-buckle/p/441116632_olive,teamspirit,Colourblock Shorts with Clip Buckle,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210310/PosT/6047c79b7cdb8c1f145d439b/-286Wx359H-441116632-olive-MODEL.jpg,Men,336,699,olive
https://www.ajio.com/dnmx-colourblock-striped-polo-t-shirt/p/441116557_khaki,dnmx,Colourblock Striped Polo T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20211202/DYFa/61a7f7f6f997ddf8f12dc2f9/-286Wx359H-441116557-khaki-MODEL.jpg,Men,432,899,khaki
https://www.ajio.com/nike-club-flow-shorts-with-insert-pockets/p/469146313_blue,nike,Club Flow Shorts with Insert Pockets,4.69E+11,https://assets.ajio.com/medias/sys_master/root/20220530/FMYh/6294e558f997dd03e247d56e/-286Wx359H-469146313-blue-MODEL.jpg,Men,"2,246","2,495",blue
https://www.ajio.com/dnmx-polo-t-shirt-with-ribbed-hems/p/440773848_greymelange,dnmx,Polo T-shirt with Ribbed Hems,4.41E+11,https://assets.ajio.com/medias/sys_master/root/h1e/h25/10247850328094/-286Wx359H-440773848-greymelange-OUTFIT.jpg,Men,399,499,greymelange
https://www.ajio.com/marks--spencer-slim-fit-shirt-with-patch-pocket-/p/463838779_white,marks-spencer,Slim Fit Shirt with Patch Pocket ,4.64E+11,https://assets.ajio.com/medias/sys_master/root/20220217/twMi/620d5f3bf997dd03e2d3b109/-286Wx359H-463838779-white-MODEL.jpg,Men,"2,499","2,499",white
https://www.ajio.com/john-players-jeans-slim-fit-shirt-with-flap-button-pockets/p/441139404_black,john-players-jeans,Slim Fit Shirt with Flap-Button Pockets,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20220429/Ktqi/626c2648f997dd03e28b8cf0/-286Wx359H-441139404-black-MODEL.jpg,Men,900,"1,799",black
https://www.ajio.com/the-indian-garage-co-mid-rise-slim-fit-shorts/p/460990410_orange,the-indian-garage-co,Mid-Rise Slim Fit Shorts,4.61E+11,https://assets.ajio.com/medias/sys_master/root/20210909/i6wC/613901797cdb8cb8241cfe10/-286Wx359H-460990410-orange-MODEL.jpg,Men,448,"1,599",orange
https://www.ajio.com/teamspirit-ribbed-shorts-with-insert-pockets/p/441118111_ecru,teamspirit,Ribbed Shorts with Insert Pockets,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20211125/p3sZ/619fb37df997ddf8f11aa54c/-286Wx359H-441118111-ecru-MODEL.jpg,Men,384,799,ecru
https://www.ajio.com/campus-sutra-ombre-dyed-henley-t-shirt/p/462617340_blue,campus-sutra,Ombre-Dyed Henley T-shirt,4.63E+11,https://assets.ajio.com/medias/sys_master/root/20210709/knut/60e79aa3f997ddb312227198/-286Wx359H-462617340-blue-MODEL.jpg,Men,494,899,blue
https://www.ajio.com/teamspirit-heathered-shorts-with-elasticated-waist/p/441118118_ecru,teamspirit,Heathered Shorts with Elasticated Waist,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210401/D6vw/6065e0d07cdb8c1f14731403/-286Wx359H-441118118-ecru-MODEL.jpg,Men,392,799,ecru
https://www.ajio.com/teamspirit-slub-knit-heathered-v-neck-t-shirt/p/441000450_green,teamspirit,Slub Knit Heathered V-neck T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/hfd/hce/13500479504414/-286Wx359H-441000450-green-MODEL.jpg,Men,335,399,green
https://www.ajio.com/ecko-mid-wash-distressed-jeans/p/440959752_ltblue,ecko,Mid-Wash Distressed Jeans,4.41E+11,https://assets.ajio.com/medias/sys_master/root/h48/hf2/13862174392350/-286Wx359H-440959752-ltblue-MODEL.jpg,Men,974,"1,499",ltblue
https://www.ajio.com/dnmx-light-wash-skinny-jeans/p/441114411_ltblue,dnmx,Light-Wash Skinny Jeans,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210316/FlhC/604fb7717cdb8c1f146342d7/-286Wx359H-441114411-ltblue-MODEL.jpg,Men,816,"1,699",ltblue
https://www.ajio.com/teamspirit-brand-print-polo-t-shirt/p/441132316_rust,teamspirit,Brand Print Polo T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20220222/2HCt/6213f1cbaeb26921afa70e48/-286Wx359H-441132316-rust-MODEL.jpg,Men,711,799,rust
https://www.ajio.com/produkt-by-jack--jones-lightly-washed-slim-fit-jeans/p/460982515_blue,produkt-by-jack-jones,Lightly Washed Slim Fit Jeans,4.61E+11,https://assets.ajio.com/medias/sys_master/root/20211110/K7Rm/618be65ef997ddf8f10085f1/-286Wx359H-460982515-blue-MODEL.jpg,Men,"1,215","1,899",blue
https://www.ajio.com/netplay-striped-slim-fit-shirt-with-patch-pocket/p/441120044_khaki,netplay,Striped Slim Fit Shirt with Patch Pocket,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210401/mfMa/6065e2ad7cdb8c1f147317d0/-286Wx359H-441120044-khaki-MODEL.jpg,Men,514,"1,049",khaki
https://www.ajio.com/netplay-grindle-slim-fit-polo-t-shirt-with-contrast-tipping/p/441128774_grey,netplay,Grindle Slim Fit Polo T-shirt with Contrast Tipping,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210907/rfU3/613666717cdb8cb82419c186/-286Wx359H-441128774-grey-MODEL.jpg,Men,343,699,grey
https://www.ajio.com/dillinger-typographic-print-crew-neck-t-shirt/p/464091118_black,dillinger,Typographic Print Crew-Neck T-shirt,4.64E+11,https://assets.ajio.com/medias/sys_master/root/20220330/Lh7n/62437142aeb26921afff0fbe/-286Wx359H-464091118-black-MODEL.jpg,Men,462,"1,399",black
https://www.ajio.com/campus-sutra-straight-track-pants/p/464086706_black,campus-sutra,Straight Track Pants,4.64E+11,https://assets.ajio.com/medias/sys_master/root/20220425/1J6i/62669553aeb26921af3fc37c/-286Wx359H-464086706-black-MODEL.jpg,Men,810,"1,799",black
https://www.ajio.com/vogueorgy-graphic-print-crew-neck-t-shirt-/p/464235019_white,vogueorgy,Graphic Print Crew-Neck T-shirt ,4.64E+11,https://assets.ajio.com/medias/sys_master/root/20220426/Vi9t/62670c4ef997dd03e2811c3a/-286Wx359H-464235019-white-MODEL.jpg,Men,649,999,white
https://www.ajio.com/teamspirit-straight-track-pants-with-insert-pockets/p/441120837_darkgrey,teamspirit,Straight Track Pants with Insert Pockets,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210814/4xZt/6116c5777cdb8cb824f76614/-286Wx359H-441120837-darkgrey-MODEL.jpg,Men,509,999,darkgrey
https://www.ajio.com/the-indian-garage-co-checked-slim-fit-shirt-with-patch-pocket/p/460698929_rust,the-indian-garage-co,Checked Slim Fit Shirt with Patch Pocket,4.61E+11,https://assets.ajio.com/medias/sys_master/root/20200902/TPrI/5f4e984baeb269ef8eb51dcd/-286Wx359H-460698929-rust-MODEL.jpg,Men,490,"1,749",rust
https://www.ajio.com/dnmx-tropical-print-polo-t-shirt/p/441120635_mustard,dnmx,Tropical Print Polo T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210810/CuZC/6111a6467cdb8cb824f0c3c8/-286Wx359H-441120635-mustard-MODEL.jpg,Men,336,699,mustard
https://www.ajio.com/the-indian-garage-co-checked-slim-fit-shirt-with-patch-pocket/p/460499973_navyblue,the-indian-garage-co,Checked Slim Fit Shirt with Patch Pocket,4.61E+11,https://assets.ajio.com/medias/sys_master/root/20210316/HR3R/6050ce60aeb269698187f561/-286Wx359H-460499973-navyblue-MODEL.jpg,Men,490,"1,749",navyblue
https://www.ajio.com/teamspirit-mid-rise-joggers-with-insert-pockets/p/441118117_grey,teamspirit,Mid-Rise Joggers with Insert Pockets,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210407/Q4Jd/606cacb1f997dd7b64a59699/-286Wx359H-441118117-grey-MODEL.jpg,Men,458,899,grey
https://www.ajio.com/performax-running-shorts-with-elasticated-waist/p/441135003_jetblack,performax,Running Shorts with Elasticated Waist,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20220322/5uql/6238dc9df997dd03e2247b70/-286Wx359H-441135003-jetblack-MODEL.jpg,Men,599,799,jetblack
https://www.ajio.com/dnmx-striped-polo-t-shirt-with-vented-hemline/p/441116591_blue,dnmx,Striped Polo T-shirt with Vented Hemline,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20211020/U4RK/616f343af997ddf8f1db951b/-286Wx359H-441116591-blue-MODEL.jpg,Men,432,899,blue
https://www.ajio.com/teamspirit-graphic-print-hooded-t-shirt/p/441121752_offwhite,teamspirit,Graphic Print Hooded T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210811/tH85/6113f6d47cdb8cb824f4002b/-286Wx359H-441121752-offwhite-MODEL.jpg,Men,407,799,offwhite
https://www.ajio.com/teamspirit-core-rib-bottom-track-charcoal-xs/p/441031714_charcoal,teamspirit,Core rib bottom track charcoal xs,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210831/T5MA/612d54d8f997ddce89b3be5c/-286Wx359H-441031714-charcoal-MODEL.jpg,Men,503,599,charcoal
https://www.ajio.com/superdry-logo-print-joggers-with-insert-pockets/p/410307264_02a,superdry,Logo Print Joggers with Insert Pockets,4.10E+11,https://assets.ajio.com/medias/sys_master/root/20211204/WWgj/61aa890df997ddf8f1383cdf/-286Wx359H-410307264-02a-MODEL.jpg,Men,"4,159","7,999",02a
https://www.ajio.com/netplay-striped-polo-t-shirt/p/441137355_white,netplay,Striped Polo T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20220301/4uBC/621e3b97f997dd03e2f85688/-286Wx359H-441137355-white-MODEL.jpg,Men,559,699,white
https://www.ajio.com/fila-acuri-logo-print-crew-neck-t-shirt/p/469124765_yellow,fila,Acuri Logo Print Crew-Neck T-shirt,4.69E+11,https://assets.ajio.com/medias/sys_master/root/20220429/SWb3/626bf157aeb26921af4b929f/-286Wx359H-469124765-yellow-MODEL.jpg,Men,585,"1,299",yellow
https://www.ajio.com/fort-collins-heathered-track-pants-with-contrast-piping/p/469133584_olive,fort-collins,Heathered Track Pants with Contrast Piping,4.69E+11,https://assets.ajio.com/medias/sys_master/root/20220401/7jyy/6246f39daeb26921af06be31/-286Wx359H-469133584-olive-MODEL.jpg,Men,360,799,olive
https://www.ajio.com/teamspirit-typographic-print-crew-neck-t-shirt/p/441132305_navy,teamspirit,Typographic Print Crew-Neck T-shirt,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20211202/6w2k/61a7f3d6aeb2690110eae9a9/-286Wx359H-441132305-navy-MODEL.jpg,Men,479,799,navy
https://www.ajio.com/dnmx-knitted-henley-pullover-with-ribbed-hems/p/441125580_olive,dnmx,Knitted Henley Pullover with Ribbed Hems,4.41E+11,https://assets.ajio.com/medias/sys_master/root/20210819/M23x/611e78fcaeb269a268786f10/-286Wx359H-441125580-olive-MODEL.jpg,Men,672,"1,399",olive
